playername,teamname,position,patch,patch_major,patch_minor,match_count,low_sample_flag,pca_group,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
Canyon,Gen.G,jng,15.07,15,7,10,0,jng,2.364705459879216,-1.0254767475353892,1.7873324587619437,-0.1838528136534549,-0.9762732884220918,0.25148828964994313,-1.1466836729432481,1.6013361437240483,0.6752043456674116,0.1465470546348025,0.3598627206868208,-0.070637596578795,-0.8993398234874717,0.8948258714828439,0.7743121535715296,0.16157442289521387,-0.5386545363875408,-0.2284009514755828,-0.08011461023854739,-0.25519445604522467,0.1087770767380306,0.0680226469560081,0.013515082479668698
Cuzz,KT Rolster,jng,15.07,15,7,10,0,jng,1.712726932345632,-0.3409259174530372,-0.955924039234032,-1.0337520306395078,-0.24112547850221872,-0.95376315265203,0.3124581414427182,0.4229909190430023,-0.6087859608958719,-1.1973279720363323,1.2833579538990267,-0.36749811847851693,1.2313042370389362,0.30592384442795745,-0.3293234392141224,-0.7058321625768311,-0.08029357491210101,-0.09342367309971504,-0.7216535369737801,0.493256629026501,0.1850905321767503,0.144234462606626,-0.3177710293939125
GIDEON,Nongshim RedForce,jng,15.07,15,7,10,0,jng,-1.6172617589537237,-1.7218311804969797,0.03490745641494662,-0.5504132771933054,-0.625722471917744,1.1462358201091694,-0.7664373677752426,-0.39319862845733233,1.0121051153872809,0.3962141405383749,-0.5091218142109507,-0.45758568293412094,-0.2899887590477534,0.8156125272969634,0.04955957932400045,-0.07041864658404877,-0.31911091896480137,-0.11485149547858828,-0.3331121258206585,0.5067533915569068,0.34153634100846064,-0.10635175755405293,0.03928477725973998
HamBak,HANJIN BRION,jng,15.07,15,7,10,0,jng,-0.9677820496858225,-1.3565093847521914,-0.34803957437086086,-0.717293264053703,1.8806178642556948,-1.6036819957561446,-0.47124521109026585,0.3710225737979507,0.4518593577927437,1.0484588269325232,0.3531472884911274,-0.5826720832115855,-0.11976440257776845,0.8338666895106399,0.09050724188561678,-0.11613267862596603,-0.7963133809620014,0.2542971337603221,-0.03442187849225398,-0.4873182345658254,0.06447725155865719,-0.12933266348084613,0.00342005509637548
Lucid,Dplus Kia,jng,15.07,15,7,10,0,jng,0.9473544850850214,1.271566458236434,1.0689208908861136,0.26448263294320856,0.6378726115005774,1.2077701532386174,0.6591248234204992,0.07703472097765168,1.181433188158392,-1.1685809685462214,0.25320410486883954,-0.4493792093267169,0.6325909000022619,0.17229752757321898,0.24991533830667795,-0.6117249699570719,-0.405077080554616,-0.0061421490077811355,-0.18228542184502378,0.0684710152781023,0.2910283718122804,-0.3134284712547102,-0.1402632023512097
Oner,T1,jng,15.07,15,7,10,0,jng,0.8234983247232028,-2.256875607341475,0.8616170215252457,0.09590364130729125,0.7132214139067734,-0.6791718856902921,0.13939143682287464,0.8995118487029776,0.16510107394621393,-0.3535131820858165,0.3105975081433868,-1.0383963733145705,-0.34971455361919046,0.01865722435833188,-0.21340411855012376,0.6191662734494607,0.23243062489117883,-0.05492913559730604,-0.03969825514276961,-0.048605376487614,-0.040493074555358985,0.1373601839803365,-0.14712449045267365
Peanut,Hanwha Life Esports,jng,15.07,15,7,9,0,jng,3.478414701482404,-0.8257854127473264,2.148048699624526,0.5256511300421032,0.03673583529187751,-1.4996316279480033,-0.026844432307351573,0.7093043911343706,0.052346286921716854,0.010892934083121418,0.4081918471546925,0.3450176706149978,0.4406177686858625,0.7895247257248728,-0.730708834218378,0.00940369328991539,-0.02612387233871157,-0.23474382232697935,0.2895971918249367,-0.34796791834164165,0.0715210464116385,-0.2649929288224638,-0.19153426433559534
Pyosik,DN SOOPers,jng,15.07,15,7,10,0,jng,-3.4475618148623366,-1.2081943080527724,0.3495710078781952,-0.23200284423871018,-1.0269284591393681,0.34420782851229875,-0.13643002757560574,0.5297806504101076,0.27500364546797373,-0.37638036335913416,0.1731239948862411,-1.0091054309660739,-0.49474398152257465,-0.27898316692716546,0.3472725227527214,0.2947488747519659,-0.5144774134760425,-0.09180626150876779,0.35643981478094366,0.2906093395625214,-0.00825603291529529,0.06989228225721779,0.07140288718094638
Raptor,BNK FEARX,jng,15.07,15,7,11,0,jng,2.070789700406109,-3.4104676538776038,0.21402776192127895,-1.5059871946327843,-0.9484349055895476,1.2682618233130876,-0.5480486252694413,0.4932699482754785,0.02189074893661824,-0.49735164218574,0.41781821392680124,0.14366072089024345,0.40263527991265363,-0.004934253533159412,-0.07140500289990519,0.7120970551400342,-0.27709865827760444,0.5796558659047301,-0.001708218799472502,0.2419628410422719,0.0497908432439687,0.19896624156891454,-0.04518584719723576
Sponge,DRX,jng,15.07,15,7,10,0,jng,-0.9480368386032961,-3.0052481788105667,-2.35460621002503,-0.7174871956094532,1.3773234662396738,-1.501886727655306,0.6220774785242159,0.3819242069794339,0.4759008807200904,0.7792761211870186,0.7926902896812257,0.795353638391788,-0.06787228412257816,-0.4930978350046346,0.2324360482961381,0.7436988522272867,0.5124742585679299,0.10356336472919822,0.19184833659606207,-0.25310835770985807,-0.16532074084202736,-0.041342854661023304,-0.06188872127655992
Canyon,Gen.G,jng,15.08,15,8,8,0,jng,3.989397665701503,0.27502618744979834,4.054738031926788,-1.2289566164152825,-2.0110947741464025,-0.33861610694860633,-1.0661978219459465,0.18064671943833988,1.4934323248164756,-0.4846406538165842,0.6382317012319808,-0.25174280759832734,-0.4379828126485369,0.030638853074356442,0.09236444971659845,-0.4032112705478802,-0.23534061787082125,-0.19944824678258918,0.4009914114235025,0.14161726775225836,0.06366033025377316,0.2518402359368663,-0.05826453337629008
Croco,HANJIN BRION,jng,15.08,15,8,3,0,jng,1.2354040513481332,-2.7002779215457053,-1.106133714154321,-0.604252741693163,-1.5934910417852017,0.2174831328378088,-0.48491272424722315,2.5044439466689137,0.36833825053444447,-2.3252811462528107,0.7037141533291288,-0.16086166467404248,0.5893831157585415,-0.27393092787623147,0.2158199078248489,-0.0037190709552228124,0.8274979974270467,0.05529376855033909,-0.22048225645782485,-0.5680398547751448,-0.2167078006560987,-0.6237462305785396,-0.038637277066402916
Cuzz,KT Rolster,jng,15.08,15,8,8,0,jng,1.1327419129961098,-1.9014404866221997,-1.1845790349191376,-0.08031660649735807,1.1667389512672266,-0.40571094275739056,1.2999758157256027,0.010257426030599455,-0.13893346399693232,-0.04093282125061387,1.161772927100046,0.0654998845134859,-0.0571657652632835,0.4780524502729287,-0.20490614797444545,-0.24507333701313505,0.035242423307025296,0.5085095143588229,-0.16878518644477986,0.2430559696969068,0.10904800300930195,0.042966579478058174,-0.055905023026658285
DDoiV,DN SOOPers,jng,15.08,15,8,3,0,jng,-0.016787554151443146,-3.0420911079891826,-0.7255654519660321,-1.2178986712406943,-2.6093972010010287,0.7803116935008549,-0.8069841189708242,-0.05977465419622853,1.77531103334776,0.9730779045547798,-1.5336637198566239,-0.06654578356773407,0.926646616394764,0.5964815619671076,-0.6296751283708261,-0.19208436349657282,-0.25974670112059434,-0.26520292708183096,-0.06692548164631208,-0.40131599428842896,-0.3672119302707281,-0.5161831476853251,-0.09000306755388703
GIDEON,Nongshim RedForce,jng,15.08,15,8,9,0,jng,0.8600985824535072,0.18646366871258346,0.45230492854317045,2.3845537666755843,0.2292268604278456,0.5570221852756496,0.2886932625757779,0.5694821953881137,1.0066901687617154,1.1290047932096041,0.9722058051823155,1.0798071132075606,0.10316478209687419,-0.1368478638866892,0.10002653819722378,-0.4435911955225086,-0.14715424523887405,0.29690688496604645,0.15134134455727474,-0.046485281985755286,0.19592132849818197,-0.07361279436165591,0.08330453260084099
HamBak,HANJIN BRION,jng,15.08,15,8,8,0,jng,-2.776888680195352,-4.009087561773681,-0.6829153326002799,0.5775720624197496,-0.18336409965504355,-0.48126381059408585,-0.8693822299538957,-0.14627212902668565,-0.04796313506427107,-0.04714935449613601,0.8914936389462135,-0.32859117917312697,-0.2458276472587199,-0.6842712374540094,-0.34766389414699855,-0.675926627631951,-0.08278820907008137,0.03862715582324174,0.46686025459055425,-0.08849492244514774,-0.2585280334318971,-0.06690780211805254,-0.0011795965749128985
Lucid,Dplus Kia,jng,15.08,15,8,11,0,jng,-0.7103142546096366,-1.2440155804304311,-1.445685096692596,1.564511492758733,0.16195678532543994,1.4442961266320737,0.7299298658729081,0.1894389897513504,0.8802762070450858,-0.2640959106470706,0.7540832402764887,0.09297930242089883,0.9818886224578577,0.5748862294903264,0.39961190951459974,0.5598788560029634,-0.012595826357650308,-0.013409339555134493,-0.10917192596473364,-0.05510272926130643,0.03686354809183638,-0.0046318879537344685,-0.08030777452813731
Oner,T1,jng,15.08,15,8,10,0,jng,4.95614301006317,-3.062297901112351,0.5543339241545372,0.3351076406482583,1.433030259961247,-0.47398109409558453,0.24027983539802192,0.7878092331731732,0.9135044920819214,-0.5349533654319825,-0.09105524807735262,-0.8637489059280321,0.1942570763010224,0.4569509866061665,-0.2739898636746932,1.4497518197188395,-0.1767054242161139,0.12283012067129576,0.25463167764096506,-0.15044152501640548,-0.29389276482113863,0.16174219957826885,0.14735798230438538
Peanut,Hanwha Life Esports,jng,15.08,15,8,9,0,jng,2.042783764798022,-0.1220182485184756,1.940912457675112,0.5180275926983229,-1.0281127147651874,-1.400550754139267,0.12600598218105333,-0.8221983415979245,-0.3766157352420035,-1.2178782535925248,0.03765684890830017,-0.26862074565318467,0.07151979208706744,0.30801286877459055,-0.793796877268647,-0.35320435264159944,-0.38309517537428706,0.04731945248048845,-0.5021156689629047,0.12603574915341645,-0.09738601148668083,0.010526272180825368,-0.10044085588973549
Pyosik,DN SOOPers,jng,15.08,15,8,7,0,jng,-1.0591684605628746,-0.9059709824442106,-2.4617432517189193,0.02959703160892311,1.0227468630203838,0.32171925798552364,2.0121652903311924,0.6687721667804807,0.7842246350595118,-0.7618368043702496,0.22636809144936496,-0.6113425292275253,-0.36094769926263837,1.321808187619081,0.5427974237802898,0.008481822346036515,-0.26335752729933753,0.0255568861588896,0.1720253772487512,0.09439848839431762,0.21249120714507422,-0.11378995652791227,0.1463255790663222
Raptor,BNK FEARX,jng,15.08,15,8,9,0,jng,-0.2069203825806158,-2.6400926120457293,0.3172319573064554,2.027456847591793,0.5806626609609182,-0.32443084403103273,-0.14851789295367354,-0.47031263926485867,1.0549249715420908,0.28489808565243135,0.5514239791511204,0.7078187845554663,-0.03483260594298227,-0.5801159291517382,-0.10105877061924169,0.9691713406327008,0.440050654743268,0.44989141872933,-0.4930061535139942,-0.0010011209351390392,0.1606925773829003,0.17195894956924918,-0.25794411083694735
Sponge,DRX,jng,15.08,15,8,9,0,jng,1.8113651628349468,-1.7159857878656046,0.5583207294013252,-1.0616473368911843,-0.82317307880377,0.1834083389601134,0.8912622217110184,-0.0007704527584256996,1.2640421023053918,-0.10864883866465251,-1.083915062753512,-0.15345148874727962,-0.319290959102679,0.07322377469163029,0.15124032259553424,0.3884566610834786,0.46590304413201905,-0.17044277103519298,-0.507958400465736,0.12064788339041979,-0.26115981904689745,-0.06693971468869869,-0.029024697500053678
Canyon,Gen.G,jng,15.09,15,9,8,0,jng,2.881903729878196,-0.4783942091232412,2.6050156353583924,-0.5791838198088665,-0.7233912271763424,1.0599704156647196,-0.35880998806580117,0.7641532253246346,0.4630104430966487,1.3027075584762693,-0.16083820039238667,0.0702917112895329,-0.268889008380697,0.2659993094632601,0.2969394588364476,0.2754323692908561,-0.06052577828247688,0.008611568061537485,-0.2468260926071912,-0.4789214527557983,0.14474233656017457,0.0027994171864412004,-0.1902677897808919
Croco,HANJIN BRION,jng,15.09,15,9,11,0,jng,2.214039678039957,-1.8276978107229263,-0.4468340960605936,-0.6371769127208322,-1.5527435986624323,0.6107425247795389,1.3479112471533075,0.41665125294284583,0.6866521950437829,1.28976900006818,-0.3629136585668496,-0.6193718423057943,-0.2734179969420577,0.4472803285802439,0.14043043980359052,-0.2469635485751565,0.3265379362412426,0.2630542503848225,0.501251244614083,0.05937423513170324,-0.020395785077180352,-0.16021887513117952,-0.07480821965743802
Cuzz,KT Rolster,jng,15.09,15,9,10,0,jng,4.2923053499850266,2.1569814521066784,-0.603638782378029,-1.0604154616690138,2.0321873468337612,-1.7582408709979007,0.20591084010751584,-0.10286027905862566,-0.3936294237354798,-0.04135686288579504,-0.7432849270017887,0.14818857439724328,0.5520787087350632,0.9676156203079751,0.47475142983829605,-0.5783931858621163,0.06160632592870166,-0.6991494025205228,0.07642528674174048,0.7003747202810386,-0.27163548679171556,-0.3478739908083068,0.13556207168765946
GIDEON,Nongshim RedForce,jng,15.09,15,9,11,0,jng,-0.9530429544828043,-0.8058605299473492,0.22128547035042864,-0.5298481505671108,-1.5498833190432904,1.5773882785174742,0.620295731877643,1.0037283833075186,0.3477347965372225,-0.07415170333429175,-0.6763635611032973,0.3956145852039203,0.6928755582693298,-0.366442765270797,-0.3368653752896606,-0.5019749723689484,0.7480922882657682,-0.12228512171412237,-9.542496527336745e-05,-0.13351714053779137,0.41886396606267273,-0.03267028164733278,-0.04738839714450505
Lucid,Dplus Kia,jng,15.09,15,9,9,0,jng,-0.45177578778497224,-0.7233751647598016,-0.4322415069452642,1.198544688006362,-0.2346856137198992,2.1704800484996998,0.456210876070173,0.9938054331230901,0.5067983272955661,-1.3863229620087465,0.04311626966309374,-0.3559434686533406,0.8260637254467094,-0.3556089396387891,-0.3382425536733884,-0.5214063115496039,0.46797281332042123,0.2510752279106797,0.030367721636785118,-0.16519958197027965,-0.2172820523361627,-0.2722465735667095,0.013921607915775965
Oner,T1,jng,15.09,15,9,9,0,jng,3.503126929225291,-1.0696963055366957,1.7490310389733854,-0.45319938778412444,0.7611108602716148,-1.078068136220727,-0.24624101679443428,0.7199483093190956,0.189508559401869,-0.29083910917694045,0.47118045775295103,-0.8457891265698732,0.07306854200809898,-0.48629209135933843,-0.40447574409171205,-0.8957106811366689,0.06441413793480942,0.2721027547593351,0.0025572472482377167,0.20327468718516112,-0.18275013414733374,-0.25538514449268856,0.06914098855274917
Peanut,Hanwha Life Esports,jng,15.09,15,9,9,0,jng,-1.3614401987474074,-2.653147187051422,0.6700063885876802,1.85199256312558,-0.8071606768681906,-1.6998249690976406,-2.021228308887298,1.1724480460220401,0.17215836048138441,-0.35938089368475906,1.3089488073785613,-0.6823758143856885,-0.20745079703117109,0.06340480348505344,-0.18470804741131205,0.29754869276694657,-0.2830750504409917,-0.17402900777085725,0.15548469205940807,-0.23124005131907152,0.1746747256750231,-0.08228293296923433,0.2634069308934067
Pyosik,DN SOOPers,jng,15.09,15,9,9,0,jng,-2.4995982235548873,-3.41778865319485,-0.399584961345366,0.11510120021425403,-1.1550199026060224,0.024182643887734275,-0.7163144012789482,0.5354645408917419,-0.5341199244853085,-0.014241874453294265,0.46634880995714717,-0.4242266864602024,-0.6655006033756222,0.23303636961869303,-0.24773824973702016,-0.0758886199869091,-0.3556540010219381,0.10026461107599463,0.09856928136379166,0.32214180850528173,0.060367440297601695,-0.25451785065925386,0.019959204840852996
Raptor,BNK FEARX,jng,15.09,15,9,10,0,jng,-1.5414006666699913,-2.8260923762699375,-0.36170502078980904,0.12319668747728858,0.11219073667870827,-0.6974727258453529,-0.5345361560391174,1.1086898599367125,-1.4576766983907194,-0.13541179452850433,0.4406678329192299,0.06993948611396451,-0.7449341698610207,0.17813611018875714,0.12873661396599406,-0.08762752366214518,0.5944778661872194,0.07824131975037993,0.06704452445054844,-0.10636351844392562,0.03890742044018143,-0.1879466887390143,0.04445651502476803
