playername,position,patch,patch_major,patch_minor,assists,controlwards_per_min,csat15,csdiffat15,cspm,damagemitigatedperminute,damageshare,damagetakenperminute,deaths_per_min,dpm,earned gpm,earnedgoldshare,firstbloodassist,firstbloodkill,firstbloodvictim,goldat15,golddiffat15,kill_participation,kills,tower_damage_per_min,visionscore,vspm,wcpm,wpm,xpat15,xpdiffat15,teamname,match_count,low_sample_flag
Faker,mid,14.12,14,12,4.5,0.11312009813005322,144.2,-0.7,9.53876,354.9534,0.2686307,606.95992,0.058176709127989126,650.15734,316.71718,0.2489799,0.1,0.2,0.2,5622.4,55.9,0.6298594642072903,3.9,230.5803376959228,34.8,1.07163,0.23369999999999996,0.43526,7556.8,-145.9,T1,10,0
Fisher,mid,14.12,14,12,4.111111111111111,0.22030666379735,144.77777777777777,0.8888888888888888,9.558777777777777,338.1429444444445,0.276697,596.2649888888889,0.09096568322340788,633.6709111111111,283.0370222222222,0.262957,0.1111111111111111,0.0,0.1111111111111111,5536.666666666667,16.11111111111111,0.5680469289164942,2.111111111111111,195.02227402528763,30.77777777777778,1.0873,0.21964444444444445,0.4716888888888888,7718.111111111111,-62.22222222222222,Nongshim RedForce,9,0
Karis,mid,14.12,14,12,3.2857142857142856,0.17709997209915537,144.28571428571428,-7.285714285714286,9.086514285714285,433.0175857142857,0.23963457142857145,598.6127285714285,0.1289096323316053,514.9187857142857,263.8100857142857,0.25719385714285714,0.0,0.14285714285714285,0.0,5581.428571428572,-602.8571428571429,0.5702838827838828,2.142857142857143,127.33272311786764,28.142857142857142,0.9240571428571428,0.21059999999999998,0.2749857142857143,7791.285714285715,-131.0,HANJIN BRION,7,0
Pullbae,mid,14.12,14,12,6.0,0.1647193259098203,139.0,-8.0,8.6385,655.8266,0.274507,796.25975,0.1778829789451017,701.16775,288.0959,0.2525855,0.0,0.0,0.0,5058.5,-636.0,0.8194444444444444,3.5,143.77659648367222,37.5,1.17285,0.34925,0.4744,7398.5,-627.0,HANJIN BRION,2,1
ShowMaker,mid,14.12,14,12,8.11111111111111,0.20738356576234818,149.66666666666666,-1.2222222222222223,8.793,393.1518,0.2831025555555555,567.7999111111111,0.06269291546645527,735.3440111111112,302.4494111111111,0.23483933333333334,0.0,0.3333333333333333,0.1111111111111111,5608.444444444444,122.0,0.6611916620857714,3.5555555555555554,181.4917008885854,53.111111111111114,1.6529999999999998,0.4295,0.5486,7739.111111111111,-79.77777777777777,Dplus Kia,9,0
Zeka,mid,14.12,14,12,4.875,0.17066572418142645,153.125,8.875,10.0627125,505.0156,0.266761625,656.3382375,0.02528976224501947,726.5159125,345.6046,0.257859,0.125,0.125,0.0,6226.5,806.625,0.58453007518797,4.625,256.80317847550856,37.125,1.240875,0.33475,0.465075,8101.5,521.375,Hanwha Life Esports,8,0
kyeahoo,mid,14.12,14,12,5.0,0.16699101621042917,140.11111111111111,-8.666666666666666,9.611022222222223,316.8276888888889,0.3008874444444445,515.1370333333333,0.07452386797258437,639.8629111111111,290.1410888888889,0.2661825555555556,0.1111111111111111,0.1111111111111111,0.0,5321.444444444444,-507.44444444444446,0.7328560328560328,2.7777777777777777,203.20237686570727,37.333333333333336,1.2036222222222221,0.2134888888888889,0.4608444444444444,7433.888888888889,-391.22222222222223,DRX,9,0
Canyon,jng,14.13,14,13,8.333333333333334,0.31662350987711907,114.88888888888889,8.11111111111111,6.9818999999999996,846.8078777777778,0.19223546666666666,1097.8833222222222,0.049842508611036423,552.5201888888889,256.37005555555555,0.19124855555555553,0.1111111111111111,0.1111111111111111,0.1111111111111111,5416.333333333333,329.8888888888889,0.7561563333467358,2.5555555555555554,80.76423940648135,49.0,1.6569333333333334,0.38632222222222223,0.36817777777777777,6278.0,268.55555555555554,Gen.G,9,0
Cuzz,jng,14.13,14,13,3.2222222222222223,0.25428390906292275,110.22222222222223,5.444444444444445,6.862455555555555,746.7310555555555,0.14578238888888886,943.5154666666666,0.06600425642817415,349.70855555555556,209.3402888888889,0.19137322222222222,0.0,0.1111111111111111,0.0,5094.222222222223,10.777777777777779,0.7710437710437711,1.7777777777777777,20.635452851375078,63.333333333333336,2.0428777777777776,0.5625777777777778,0.4520222222222222,6171.0,329.1111111111111,DN SOOPers,9,0
DDoiV,jng,14.13,14,13,7.666666666666667,0.3545561600631011,105.66666666666667,-6.333333333333333,5.465633333333334,446.2834,0.22331533333333334,658.5637,0.018484288354898334,510.8759,200.33540000000002,0.16649133333333332,0.3333333333333333,0.0,0.0,5219.333333333333,67.33333333333333,0.7410256410256411,2.3333333333333335,40.05877432420534,55.0,1.7206,0.49140000000000006,0.3952333333333333,5966.666666666667,-74.66666666666667,HANJIN BRION,3,0
Lucid,jng,14.13,14,13,8.0,0.462625027766263,112.33333333333333,1.7777777777777777,6.039422222222222,1262.4872666666665,0.13229888888888888,1185.248722222222,0.05124001911156662,360.4790777777778,215.3526,0.17504566666666665,0.2222222222222222,0.3333333333333333,0.1111111111111111,5209.555555555556,88.88888888888889,0.7979375696767002,2.888888888888889,51.48000836726712,55.44444444444444,1.7631444444444444,0.39976666666666666,0.49843333333333334,6111.0,-34.22222222222222,Dplus Kia,9,0
Oner,jng,14.13,14,13,6.0,0.252948924248569,105.9090909090909,-1.8181818181818181,6.3136363636363635,800.2233454545454,0.15641295454545456,865.5652272727274,0.06024982069544265,378.89197272727273,215.19155454545455,0.1793148181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,5166.545454545455,208.0909090909091,0.7590859499267427,1.5454545454545454,29.73649911683764,44.72727272727273,1.4730454545454543,0.3767545454545455,0.36310909090909094,6011.636363636364,-145.45454545454547,T1,11,0
Peanut,jng,14.13,14,13,8.555555555555555,0.2589857340739674,108.44444444444444,3.111111111111111,6.480544444444444,945.0282888888889,0.13355387777777775,962.9728666666665,0.06685263651195758,355.5221888888889,216.78566666666666,0.16579911111111112,0.6666666666666666,0.1111111111111111,0.0,5026.222222222223,133.55555555555554,0.7876418334751668,1.2222222222222223,36.92424060509284,56.111111111111114,1.8051111111111113,0.44562222222222225,0.4482777777777777,6147.888888888889,112.88888888888889,Hanwha Life Esports,9,0
Pyosik,jng,14.13,14,13,9.666666666666666,0.3511410662332435,102.33333333333333,-6.777777777777778,6.188322222222222,1024.853388888889,0.1178666111111111,962.5992777777778,0.04595703261526097,308.2311222222222,229.45453333333333,0.18161411111111112,0.6666666666666666,0.2222222222222222,0.0,5087.333333333333,-10.666666666666666,0.7984159252701452,2.0,40.29619725498238,56.55555555555556,1.8304888888888888,0.41635555555555553,0.5044,5753.444444444444,-306.44444444444446,KT Rolster,9,0
Raptor,jng,14.13,14,13,5.2,0.2723636829398143,111.6,8.9,6.47921,599.91217,0.20929799999999998,797.04239,0.07144221147278686,483.84966999999995,213.88418000000001,0.1901445,0.2,0.0,0.0,5111.3,-45.9,0.7524313186813186,1.7,82.45116622205435,46.3,1.6098299999999999,0.46052,0.34067,6289.8,401.1,BNK FEARX,10,0
Sponge,jng,14.13,14,13,5.125,0.3169557974679203,100.0,-13.75,5.518375,946.22765,0.1389986,940.0155,0.1106592527965178,296.917025,166.8736375,0.160974,0.25,0.25,0.0,4942.5,-71.25,0.7743055555555556,0.625,11.286195610752662,47.25,1.487225,0.438025,0.447925,5691.0,-455.0,DRX,8,0
Sylvie,jng,14.13,14,13,7.5,0.3742757754674962,103.0,-1.875,5.668325,1050.634975,0.1526097375,1155.48875,0.134327400146081,431.6128125,184.991675,0.16640649999999998,0.0,0.0,0.0,4660.125,-558.25,0.7396857254587518,1.5,15.949288367932319,51.0,1.50015,0.407275,0.374325,5610.5,-224.625,Nongshim RedForce,8,0
YoungJae,jng,14.13,14,13,8.142857142857142,0.4330642796015908,104.28571428571429,-4.285714285714286,5.912314285714286,936.6135857142856,0.1964654285714286,1100.2108,0.07617830635828272,515.5991285714285,190.88707142857143,0.17706114285714286,0.2857142857142857,0.0,0.0,4894.428571428572,-281.14285714285717,0.8367346938775511,2.2857142857142856,15.535282437025103,55.57142857142857,1.6846857142857143,0.3935571428571429,0.4808142857142857,5946.0,-11.285714285714286,HANJIN BRION,7,0
Bdd,mid,14.13,14,13,6.111111111111111,0.24992435398887874,146.0,2.111111111111111,9.36498888888889,398.1037666666667,0.2990256666666667,540.5973444444445,0.048531916645616346,784.7060444444445,306.6605777777778,0.2421618888888889,0.2222222222222222,0.0,0.0,5480.444444444444,-168.33333333333334,0.7064726770182865,4.111111111111111,278.75290826945314,43.666666666666664,1.3906666666666667,0.3616,0.4800333333333333,7553.111111111111,-47.44444444444444,KT Rolster,9,0
BuLLDoG,mid,14.13,14,13,2.4444444444444446,0.19084732870277116,146.44444444444446,-5.666666666666667,9.816677777777777,473.13591111111117,0.2814663333333333,617.1684444444444,0.05752515636062472,620.2280666666667,277.7099,0.25051844444444443,0.1111111111111111,0.0,0.2222222222222222,5551.222222222223,-321.22222222222223,0.6074074074074074,1.7777777777777777,146.19821312786857,40.77777777777778,1.307411111111111,0.3400222222222222,0.3901222222222222,7789.666666666667,-59.22222222222222,DN SOOPers,9,0
Calix,mid,14.13,14,13,3.0,0.15990058701407214,141.5,-18.0,8.735949999999999,661.4377999999999,0.220306,843.40035,0.13606193275555573,615.2973,229.4682,0.232036,0.0,0.0,0.0,5095.0,-1116.5,0.41558441558441556,1.0,24.3696909756711,18.5,0.7224,0.13885,0.38715,7578.0,-746.5,Nongshim RedForce,2,1
Chovy,mid,14.13,14,13,5.111111111111111,0.15858870667213174,155.77777777777777,16.22222222222222,10.902966666666666,579.3652111111111,0.2723047777777778,625.9942,0.03173485971921354,777.508,360.28973333333334,0.2687798888888889,0.0,0.0,0.1111111111111111,5830.777777777777,462.44444444444446,0.6204812499162344,3.6666666666666665,301.79600078886443,49.44444444444444,1.6336333333333333,0.5006666666666667,0.43322222222222223,8066.666666666667,541.8888888888889,Gen.G,9,0
Clozer,mid,14.13,14,13,4.1,0.15824105434663432,148.9,0.0,10.13647,393.14318000000003,0.2781897,578.61216,0.07139451634978031,622.1324400000001,294.05721,0.2613103,0.1,0.0,0.2,5672.3,-137.8,0.7452106227106227,2.8,123.31028079220923,34.2,1.1939899999999999,0.28893,0.45247000000000004,7756.9,3.1,BNK FEARX,10,0
FATE,mid,14.13,14,13,5.666666666666667,0.2065416514479906,140.33333333333334,-10.0,9.486533333333332,422.6532666666667,0.265506,473.113,0.04485211960077836,618.1911666666666,291.5637,0.2449326666666667,0.0,0.3333333333333333,0.0,5813.333333333333,205.0,0.7188034188034188,4.0,117.17735081252083,36.333333333333336,1.0856999999999999,0.16236666666666666,0.37466666666666665,7486.666666666667,-390.0,HANJIN BRION,3,0
Faker,mid,14.13,14,13,4.181818181818182,0.11112055486974347,143.0909090909091,-1.2727272727272727,9.407336363636363,425.8351636363637,0.27561036363636365,639.1596454545454,0.08112163423519717,663.9929,304.0761909090909,0.2536060909090909,0.0,0.18181818181818182,0.09090909090909091,5906.909090909091,320.09090909090907,0.6710808994216922,3.1818181818181817,203.26289838441272,35.09090909090909,1.1269272727272728,0.28547272727272727,0.43632727272727273,7625.0,91.63636363636364,T1,11,0
Fisher,mid,14.13,14,13,4.333333333333333,0.1953606773847786,139.0,-1.6666666666666667,9.272450000000001,555.3038833333334,0.2747111666666667,644.0255666666667,0.08988683166956035,767.6755333333334,301.98611666666665,0.25766433333333333,0.0,0.0,0.3333333333333333,5185.666666666667,-254.83333333333334,0.6907864065758802,4.833333333333333,187.48423696461137,40.833333333333336,1.1408,0.33955,0.37810000000000005,7314.833333333333,-280.0,Nongshim RedForce,6,0
Karis,mid,14.13,14,13,6.75,0.20229960670817668,145.75,-0.5,9.186825,473.65135,0.302327,640.551625,0.09544880721187388,798.6576,304.628425,0.2635625,0.0,0.25,0.0,5733.5,-4.25,0.736904761904762,4.0,185.836636872269,43.75,1.336625,0.416775,0.294675,7896.25,238.5,HANJIN BRION,4,0
Pullbae,mid,14.13,14,13,4.333333333333333,0.23315778418138675,132.33333333333334,-9.0,8.664566666666667,330.74486666666667,0.26797166666666666,595.8125666666666,0.09584312806971369,691.0783333333334,245.5032666666667,0.24592966666666669,0.3333333333333333,0.0,0.6666666666666666,5229.666666666667,-977.6666666666666,0.6277777777777778,2.3333333333333335,52.01394566986266,41.333333333333336,1.2520333333333333,0.25403333333333333,0.5730666666666667,7089.333333333333,-538.6666666666666,HANJIN BRION,3,0
ShowMaker,mid,14.13,14,13,6.777777777777778,0.22336311518616034,146.88888888888889,-1.7777777777777777,8.63241111111111,286.6985666666667,0.27385644444444446,478.9628333333333,0.0461847959857226,768.3952333333333,285.52,0.23065166666666664,0.4444444444444444,0.1111111111111111,0.0,5667.444444444444,161.11111111111111,0.7274654492045796,3.111111111111111,167.41721169457915,41.111111111111114,1.3312222222222223,0.2544666666666667,0.5279222222222223,7761.666666666667,-2.2222222222222223,Dplus Kia,9,0
Zeka,mid,14.13,14,13,5.666666666666667,0.20406794938635708,152.33333333333334,4.888888888888889,9.981822222222222,423.0389666666667,0.27355588888888893,553.0450111111111,0.02823427648029298,723.8539111111111,328.6785111111111,0.25191288888888885,0.0,0.2222222222222222,0.0,5716.555555555556,161.55555555555554,0.653148857315524,2.888888888888889,252.6929658905679,38.55555555555556,1.2379,0.2591555555555556,0.5239555555555556,7783.555555555556,82.55555555555556,Hanwha Life Esports,9,0
kyeahoo,mid,14.13,14,13,2.0,0.1743529970780802,144.75,-2.875,9.2185125,409.0705125,0.29988125,576.6238375,0.08274376678136806,656.5659,261.5786,0.250920875,0.125,0.0,0.125,5637.125,161.75,0.5083333333333333,1.625,81.02530664859852,37.25,1.1526875,0.254175,0.386325,7633.25,-84.25,DRX,8,0
Canyon,jng,14.14,14,14,11.375,0.27949476841101445,103.5,2.625,5.8282375,990.5908625,0.1507654125,1115.728975,0.073771934633171,471.7507,212.8985,0.15361075,0.0,0.125,0.0,4958.75,115.5,0.7647129083413409,1.125,118.02906581055188,48.625,1.5577,0.3501125,0.3776125,5912.5,183.125,Gen.G,8,0
Cuzz,jng,14.14,14,14,5.0,0.21834465750832968,108.0,2.0,6.807444444444445,840.1067444444444,0.20669700000000002,1046.9983333333334,0.08977277736011921,481.28475555555553,212.85234444444444,0.1836488888888889,0.0,0.0,0.1111111111111111,5058.555555555556,-202.0,0.621010714431767,2.0,19.565319949332782,41.888888888888886,1.4820888888888888,0.41987777777777774,0.26482222222222224,6038.444444444444,-109.22222222222223,DN SOOPers,9,0
Lucid,jng,14.14,14,14,8.0,0.47081079642549784,101.45454545454545,-3.090909090909091,6.080536363636364,1111.3758818181818,0.13050715454545456,1034.9253363636365,0.058917715346629554,343.2271636363636,206.71076363636365,0.17066827272727272,0.36363636363636365,0.0,0.0,4806.363636363636,-215.27272727272728,0.6549052555631504,1.3636363636363635,84.72311947037798,50.63636363636363,1.5967727272727272,0.40544545454545455,0.4526090909090909,5772.363636363636,53.36363636363637,Dplus Kia,11,0
Oner,jng,14.14,14,14,7.6,0.23266833458232342,107.5,9.9,6.734260000000001,1250.88719,0.1532771,1036.3013999999998,0.053247231230259,416.43567,242.49859999999998,0.1931629,0.2,0.2,0.2,5334.6,434.9,0.7492761323643677,3.8,53.01594426800724,58.4,1.70261,0.45246,0.41446000000000005,6055.4,257.4,T1,10,0
Peanut,jng,14.14,14,14,5.9,0.24767489337422358,111.8,9.1,6.84918,977.7422899999999,0.16613612,1041.3746999999998,0.061065665949260925,395.43241,219.08629000000002,0.1776147,0.4,0.1,0.0,5198.5,334.6,0.6442257381421468,1.4,28.24410482279087,49.9,1.57551,0.44697,0.38894,6102.7,220.0,Hanwha Life Esports,10,0
Pyosik,jng,14.14,14,14,9.454545454545455,0.32584541063729444,96.81818181818181,-12.545454545454545,5.592045454545455,648.0875727272728,0.11719043636363637,687.8665727272727,0.06710340610580538,306.22118181818183,204.38990909090907,0.17383063636363635,0.36363636363636365,0.0,0.18181818181818182,5044.090909090909,-311.6363636363636,0.7896334526717301,1.8181818181818181,46.1029745865128,44.45454545454545,1.3804181818181818,0.30872727272727274,0.3875272727272728,5762.0,-376.45454545454544,KT Rolster,11,0
Raptor,jng,14.14,14,14,7.875,0.30468312877456205,110.875,7.5,6.412425,886.4407125,0.1876370375,1085.4354875,0.060675009113813676,477.0513375,231.9688875,0.17606850000000002,0.25,0.125,0.125,5341.875,458.625,0.7394197542223858,2.25,133.54462508944667,47.375,1.6451125,0.3300875,0.4692125,6246.25,452.125,BNK FEARX,8,0
Sponge,jng,14.14,14,14,4.75,0.26947354062578927,107.875,0.125,6.0393625,699.3379625,0.19195710000000002,1050.809375,0.11870814135521275,440.7285375,189.42827499999999,0.18530825,0.125,0.0,0.0,4885.125,-192.0,0.7292687908496732,1.25,48.058709068669955,48.625,1.5053,0.5036375,0.28985,5981.75,-170.625,DRX,8,0
Sylvie,jng,14.14,14,14,3.5555555555555554,0.29547288485457446,106.0,-6.333333333333333,5.8248444444444445,580.4227666666667,0.13156837777777777,730.2469777777777,0.06836225701463586,288.43635555555556,185.44578888888887,0.17789466666666667,0.2222222222222222,0.0,0.0,5111.333333333333,-293.8888888888889,0.7580687830687831,1.1111111111111112,18.350026314223264,42.22222222222222,1.3935777777777778,0.37945555555555555,0.3599888888888889,6025.333333333333,-206.22222222222223,Nongshim RedForce,9,0
YoungJae,jng,14.14,14,14,5.875,0.40569392847593183,101.625,-7.625,5.6098625,867.0348375,0.17679625000000002,958.806625,0.058911860010499556,372.9227625,177.8304625,0.168922375,0.375,0.0,0.0,4854.5,-61.625,0.7659970238095238,1.25,14.808110510680303,54.75,1.746475,0.4816625,0.50425,5782.5,-262.25,HANJIN BRION,8,0
Bdd,mid,14.14,14,14,4.909090909090909,0.19757477082514666,145.1818181818182,5.909090909090909,9.195345454545453,348.81975454545454,0.2896940909090909,517.4490727272728,0.06684745917820904,733.6777818181819,304.2834909090909,0.2611832727272727,0.0,0.2727272727272727,0.18181818181818182,5958.272727272727,490.54545454545456,0.6306700476556936,5.2727272727272725,192.60127527713914,43.54545454545455,1.3560818181818182,0.2921727272727273,0.5009272727272728,7584.909090909091,165.45454545454547,KT Rolster,11,0
BuLLDoG,mid,14.14,14,14,2.888888888888889,0.19035921880370626,134.77777777777777,-10.222222222222221,9.098788888888889,384.4140888888889,0.2848411111111111,665.4218111111111,0.11387751821673876,668.3917111111111,288.55997777777776,0.2530027777777778,0.0,0.1111111111111111,0.0,5585.666666666667,-293.6666666666667,0.5723190065295328,2.888888888888889,193.27664700960108,34.77777777777778,1.2183333333333333,0.3232555555555556,0.43903333333333333,7285.0,-469.1111111111111,DN SOOPers,9,0
Calix,mid,14.14,14,14,2.25,0.12914965187985664,139.25,-9.0,9.628375,495.17475,0.2545115,628.8519,0.0537297105069336,529.1612,267.062675,0.25423324999999997,0.0,0.25,0.0,5343.75,-508.25,0.7220238095238095,2.25,80.4547043954309,22.75,0.779975,0.135575,0.3673,7399.25,-125.25,Nongshim RedForce,4,0
Chovy,mid,14.14,14,14,4.5,0.10559357560354529,148.25,12.25,10.3235,564.474425,0.283157125,636.79895,0.05358750837514881,884.1768375,378.07895,0.27259275,0.125,0.0,0.125,6215.625,896.0,0.6130512019921345,5.75,263.6086532002195,50.5,1.6334875,0.41622499999999996,0.41917499999999996,7778.625,213.125,Gen.G,8,0
Clozer,mid,14.14,14,14,4.625,0.1537185727195441,147.5,0.125,10.174150000000001,549.3412999999999,0.288091,692.9231875,0.02195012123456345,709.888475,332.0764875,0.25296425,0.25,0.125,0.0,5652.75,-228.625,0.5887742557150452,3.375,186.3963985070411,33.375,1.1706875,0.24738749999999998,0.4451875,7704.75,173.0,BNK FEARX,8,0
FATE,mid,14.14,14,14,4.0,0.1539960414002583,139.375,-6.25,8.6833625,530.172,0.26662425,635.9341625,0.06629872323522588,577.7661625000001,262.5689625,0.250119625,0.0,0.375,0.0,5443.75,-38.875,0.6673377684407096,2.0,172.16728892124752,37.375,1.175325,0.3157625,0.382,7479.125,60.125,HANJIN BRION,8,0
Faker,mid,14.14,14,14,6.8,0.12601460437013728,143.4,4.7,9.18571,398.9906,0.2618285,539.7607700000001,0.06915013705272735,693.5472299999999,285.05953,0.2282172,0.1,0.1,0.1,5521.9,-34.1,0.6276620846473787,2.7,185.12832288614104,44.0,1.25943,0.26277,0.46471999999999997,7545.5,13.4,T1,10,0
Fisher,mid,14.14,14,14,2.6,0.1923261459099551,146.6,5.0,9.49376,401.28090000000003,0.3248876,617.0064,0.09829288383474113,691.18378,261.2115,0.2554112,0.0,0.2,0.2,5639.8,90.8,0.6477777777777778,1.4,80.17940448134908,34.4,1.10818,0.30358,0.48453999999999997,7590.4,53.2,Nongshim RedForce,5,0
ShowMaker,mid,14.14,14,14,4.545454545454546,0.22240190640565907,139.9090909090909,-2.3636363636363638,8.890681818181818,393.75826363636367,0.24414445454545455,587.9343818181818,0.06837368629218565,619.4534818181818,272.23144545454545,0.22825054545454543,0.09090909090909091,0.18181818181818182,0.09090909090909091,5396.818181818182,-262.54545454545456,0.6198393711551606,2.3636363636363638,129.247329103344,49.90909090909091,1.5262181818181817,0.3024909090909091,0.5512818181818182,7569.363636363636,171.45454545454547,Dplus Kia,11,0
Zeka,mid,14.14,14,14,3.5,0.1621773685990947,147.8,3.1,9.66882,360.05196,0.2674299,551.22248,0.07412510956388689,614.44283,319.71338000000003,0.258583,0.2,0.1,0.0,5791.2,78.6,0.6171026831785346,3.9,201.65441614886922,45.6,1.40427,0.34559,0.49611,7556.5,40.6,Hanwha Life Esports,10,0
kyeahoo,mid,14.14,14,14,4.0,0.15066149799143527,139.5,-7.875,8.7805,357.8111,0.285958875,604.8486125000001,0.09879524850051627,621.7221,253.766625,0.248152375,0.0,0.125,0.375,5266.125,-469.875,0.7845792483660131,2.25,130.4247686000939,36.25,1.12385,0.3063375,0.42205000000000004,7298.25,-419.875,DRX,8,0
Canyon,jng,14.15,14,15,6.888888888888889,0.2632612867838259,110.11111111111111,6.666666666666667,6.7341444444444445,1024.1505888888887,0.15329915555555554,1198.3501111111111,0.05822921822728441,431.19497777777775,229.97832222222223,0.17495555555555556,0.0,0.0,0.1111111111111111,5083.333333333333,-19.88888888888889,0.641207505944348,2.2222222222222223,55.70566238841952,47.44444444444444,1.4689444444444444,0.42546666666666666,0.3411666666666667,6251.444444444444,482.77777777777777,Gen.G,9,0
Cuzz,jng,14.15,14,15,7.090909090909091,0.25382707760418083,111.54545454545455,5.818181818181818,6.804218181818182,658.3971636363636,0.22203627272727272,936.2214636363635,0.08609174011415345,553.2211363636363,221.51147272727275,0.18589172727272726,0.2727272727272727,0.09090909090909091,0.18181818181818182,4990.909090909091,-98.81818181818181,0.7620855451737806,1.6363636363636365,45.975289522519056,59.0,1.8199545454545456,0.5103181818181818,0.2964272727272727,6156.181818181818,258.3636363636364,DN SOOPers,11,0
Lucid,jng,14.15,14,15,11.4,0.4312931304207545,103.2,3.7,5.88794,1051.8648699999999,0.13383916,1084.50615,0.08781193124457638,363.38309,217.83611000000002,0.1659724,0.1,0.2,0.2,4974.2,158.3,0.8070916619400601,2.6,29.094604163874084,59.6,1.6223800000000002,0.38082000000000005,0.44564000000000004,5786.5,235.7,Dplus Kia,10,0
Oner,jng,14.15,14,15,6.222222222222222,0.29405917041880336,107.88888888888889,1.3333333333333333,6.701277777777778,1000.9627333333333,0.14322622222222223,1107.5801222222224,0.07054223806784785,342.9147111111111,239.37884444444444,0.18425933333333333,0.5555555555555556,0.2222222222222222,0.0,5068.777777777777,185.66666666666666,0.6804377965503285,3.0,38.419300514398145,48.77777777777778,1.5462,0.40497777777777777,0.31775555555555557,5937.0,43.0,T1,9,0
Peanut,jng,14.15,14,15,9.875,0.26111007359657423,106.625,6.125,6.4191375,840.1550375,0.1172826,794.7652,0.047791401767154996,308.2955,240.000075,0.18204937499999999,0.375,0.25,0.0,5377.5,583.625,0.7886983873825979,1.75,101.91015833306695,63.125,2.078,0.4522125,0.6752125,6185.75,504.0,Hanwha Life Esports,8,0
Pyosik,jng,14.15,14,15,8.555555555555555,0.3456602323339726,106.22222222222223,-3.3333333333333335,5.882188888888889,1368.5285222222221,0.12780014444444443,1233.2317444444443,0.06258219150765082,321.97765555555554,193.57414444444444,0.167703,0.4444444444444444,0.1111111111111111,0.0,5033.333333333333,-27.444444444444443,0.7799434588650275,1.5555555555555556,32.279701023231006,64.22222222222223,1.852311111111111,0.46695555555555557,0.5880888888888889,5782.444444444444,-355.0,KT Rolster,9,0
Raptor,jng,14.15,14,15,6.1,0.2690403474844215,103.1,-7.1,5.8100700000000005,944.54307,0.17026474,1095.62338,0.09712762597500635,396.14265,205.19908999999998,0.1773997,0.1,0.2,0.2,4964.2,-252.3,0.7071031746031746,2.2,68.61558487285863,47.6,1.52591,0.39576,0.34615999999999997,5792.7,-358.1,BNK FEARX,10,0
Sponge,jng,14.15,14,15,4.222222222222222,0.3654819476916994,106.0,-2.2222222222222223,6.094444444444445,885.5256777777778,0.14132115555555555,1168.7846555555557,0.11142048747043015,340.8658666666667,196.98744444444446,0.17896733333333334,0.3333333333333333,0.1111111111111111,0.0,5096.777777777777,37.333333333333336,0.6431818181818182,2.4444444444444446,28.19369787318538,48.44444444444444,1.470188888888889,0.3214888888888889,0.39576666666666666,5876.222222222223,-241.88888888888889,DRX,9,0
Sylvie,jng,14.15,14,15,7.666666666666667,0.4141444425886201,101.77777777777777,-6.333333333333333,6.089822222222222,1040.1363555555554,0.16506021111111113,1144.9132444444444,0.0747376795162572,383.1974,211.6523,0.1731,0.2222222222222222,0.1111111111111111,0.1111111111111111,4883.444444444444,-185.22222222222223,0.6564432145953885,2.3333333333333335,41.89993909624206,54.55555555555556,1.5748666666666666,0.3349777777777778,0.43256666666666665,5712.555555555556,-291.44444444444446,Nongshim RedForce,9,0
YoungJae,jng,14.15,14,15,5.0,0.32148414846569423,104.875,-5.5,6.3140625,780.2589875,0.1804899,1071.3493,0.09262408501905064,420.60293750000005,202.6924125,0.19124425,0.125,0.0,0.125,4895.0,-319.5,0.6636363636363636,2.25,4.18231614923076,49.875,1.5885875,0.3676,0.3719375,5823.375,-298.375,HANJIN BRION,8,0
Bdd,mid,14.15,14,15,4.666666666666667,0.15359708064352154,147.55555555555554,3.3333333333333335,10.1056,381.8436222222222,0.345496,622.7423111111111,0.0688402082431614,867.8245666666667,324.8671111111111,0.2831343333333333,0.0,0.2222222222222222,0.1111111111111111,5872.222222222223,204.22222222222223,0.7402479510322648,5.111111111111111,184.05805994950202,41.55555555555556,1.2201777777777778,0.26951111111111115,0.4466222222222222,7683.777777777777,67.77777777777777,KT Rolster,9,0
BuLLDoG,mid,14.15,14,15,4.818181818181818,0.1831084200646977,141.72727272727272,-6.363636363636363,9.52499090909091,481.4962454545455,0.27713145454545457,739.0784272727273,0.08795493254841338,684.2814272727272,297.10463636363636,0.24645172727272727,0.0,0.09090909090909091,0.09090909090909091,5470.818181818182,-43.90909090909091,0.7026592688357394,3.0,142.16169501363922,43.45454545454545,1.3469,0.3059181818181818,0.45072727272727275,7614.0,-206.63636363636363,DN SOOPers,11,0
Chovy,mid,14.15,14,15,5.111111111111111,0.1294754906007498,147.66666666666666,2.5555555555555554,10.153244444444445,520.5310555555556,0.30464766666666665,662.0191444444445,0.057128739186479954,911.5830222222222,359.4311666666666,0.2729667777777778,0.0,0.0,0.3333333333333333,6084.111111111111,167.11111111111111,0.6531977379345801,4.666666666666667,269.85328017585806,53.77777777777778,1.6535222222222223,0.49306666666666665,0.4661444444444444,7640.555555555556,130.66666666666666,Gen.G,9,0
