playername,position,puuid,match_id
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8209823972
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8209774312
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8209728239
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8209674577
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8209538782
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8209464017
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8209385360
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8209289616
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8209220814
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8208147311
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8208087770
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8208048920
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8208003378
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8207835517
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8207764387
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8207680527
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8205466986
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8205438923
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8205414168
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8205353709
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8205284418
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8205196188
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8205062268
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8204475249
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8204454511
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8204425915
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8204404416
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8204307561
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8204167205
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8204075636
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8203987943
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8200348952
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8200297552
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8199315264
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8199297432
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8198531904
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8198494651
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8198431912
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8198394836
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8197234260
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8197171122
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8197079603
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8197017890
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8196939949
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8196876378
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8192167061
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8190827771
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8190792800
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8190169049
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8190131007
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8189765962
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8189495295
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8188225443
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8187923206
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8186808559
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8186497154
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8182919441
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8180319124
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8180240233
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8178235782
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8178190202
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8178134417
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8178086422
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8173263297
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8172488561
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8172468588
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8172445786
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8172420721
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8172388193
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8172343175
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8172294638
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8172243741
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8172201241
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8172167120
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8172050825
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8172034127
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8171993730
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8169602810
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8169521993
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8169477824
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8166187202
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8166155719
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8166055773
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8166013568
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8165971934
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8165912996
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8165873378
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8163809483
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8163752135
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8163623935
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8163570564
Clid,jng,JjFOsCI5iqvlM_dTcObrICzo5itSn9HS63cHKpIbcY04ByIrq81C2ASY64pepBV3rv0tiyOFdoRsKg,KR_8163547775
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8216267686
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8216226895
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8216203226
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8216142800
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8216108257
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8216046936
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8215976612
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8213691116
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8213619958
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8213541097
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8213470940
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8212831021
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8212808914
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8212791733
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8212773967
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8212738105
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8212695917
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8212656742
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8212574425
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8212508189
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8212422188
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8212355573
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8212308933
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8211639961
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8211627954
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8211637032
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8211627138
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8211609846
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8211598588
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8211581065
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8211555296
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8208958170
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8208900628
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8208839890
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8208812578
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8208756571
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8207639990
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8206577082
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8206500048
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8206450294
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8206375873
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8206318831
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8206241011
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8206200148
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8199215680
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8199177382
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8199132776
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8199101317
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8199020162
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8181919504
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8180308598
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8177264843
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8177211830
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8177172140
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8177107890
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8177077112
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8175909705
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8175907136
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8173986544
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8172312943
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8172271368
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8172225447
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8172176159
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8172107867
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8172048591
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8171998754
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8170855785
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8170810230
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8170735850
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8170698429
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8170643543
Clid,jng,z00cC0ajlVU1T3wGw5jxATlRakdvPdcm50S5X2CN52MVQehWrbGj20UguhcXnI7PNTWySkoKum_WTw,KR_8169307043
